timestamp,temperature_c,humidity_pct,precipitation_mm,rain_mm,cloud_cover_pct,wind_speed_kmh,wind_direction_deg,weather_code,hour,day_of_week,weather_condition
2025-08-09 03:00:00,23.1,90.0,0.2,0.2,100,17.7,219,51,3,5,rain
2025-08-09 04:00:00,22.8,92.0,0.2,0.2,100,16.6,222,51,4,5,rain
2025-08-09 05:00:00,22.9,92.0,0.6,0.6,100,15.0,227,53,5,5,rain
2025-08-09 06:00:00,22.6,94.0,0.2,0.2,100,16.4,225,51,6,5,rain
2025-08-09 07:00:00,23.1,91.0,0.1,0.1,100,15.8,226,51,7,5,rain
2025-08-09 08:00:00,23.8,87.0,0.1,0.1,100,15.1,220,51,8,5,rain
2025-08-09 09:00:00,24.9,81.0,0.1,0.1,100,17.7,213,51,9,5,rain
2025-08-09 10:00:00,26.0,76.0,0.1,0.1,61,18.6,207,51,10,5,rain
2025-08-09 11:00:00,26.6,73.0,0.1,0.1,93,21.8,206,51,11,5,rain
2025-08-09 12:00:00,27.1,71.0,0.2,0.2,91,21.8,203,51,12,5,rain
2025-08-09 13:00:00,26.7,73.0,0.6,0.6,99,24.0,205,53,13,5,rain
2025-08-09 14:00:00,26.6,73.0,0.2,0.2,100,24.1,203,51,14,5,rain
2025-08-09 15:00:00,26.2,74.0,0.1,0.1,99,24.8,203,51,15,5,rain
2025-08-09 16:00:00,25.6,78.0,0.1,0.1,100,23.7,200,51,16,5,rain
2025-08-09 17:00:00,25.0,80.0,0.1,0.1,100,23.9,201,51,17,5,rain
2025-08-09 18:00:00,24.4,84.0,0.0,0.0,100,21.9,201,3,18,5,cloudy
2025-08-09 19:00:00,23.9,88.0,0.0,0.0,99,20.3,198,3,19,5,cloudy
2025-08-09 20:00:00,23.9,87.0,0.0,0.0,98,20.2,197,3,20,5,cloudy
2025-08-09 21:00:00,23.8,88.0,0.0,0.0,100,20.3,198,3,21,5,cloudy
2025-08-09 22:00:00,23.8,88.0,0.0,0.0,99,19.6,199,3,22,5,cloudy
2025-08-09 23:00:00,23.4,90.0,0.1,0.1,100,20.7,200,51,23,5,rain
2025-08-10 00:00:00,23.3,91.0,0.3,0.3,100,19.9,201,51,0,6,rain
2025-08-10 01:00:00,23.1,93.0,0.4,0.4,99,20.0,203,51,1,6,rain
2025-08-10 02:00:00,22.9,93.0,0.1,0.1,100,17.7,207,51,2,6,rain
2025-08-10 03:00:00,22.5,91.0,0.2,0.2,85,16.0,215,51,3,6,rain
2025-08-10 04:00:00,22.8,90.0,0.2,0.2,65,16.4,216,51,4,6,rain
2025-08-10 05:00:00,22.6,90.0,0.2,0.2,100,17.7,215,51,5,6,rain
2025-08-10 06:00:00,22.6,90.0,0.2,0.2,100,17.7,219,51,6,6,rain
2025-08-10 07:00:00,23.0,89.0,0.3,0.3,100,16.6,217,51,7,6,rain
2025-08-10 08:00:00,23.7,84.0,0.3,0.3,100,20.9,208,51,8,6,rain
2025-08-10 09:00:00,25.3,76.0,0.1,0.1,100,23.0,201,51,9,6,rain
2025-08-10 10:00:00,25.9,75.0,0.0,0.0,100,22.3,204,3,10,6,cloudy
2025-08-10 11:00:00,26.6,71.0,0.0,0.0,99,24.9,205,3,11,6,cloudy
2025-08-10 12:00:00,26.9,70.0,0.2,0.2,94,25.7,201,51,12,6,rain
2025-08-10 13:00:00,27.1,68.0,0.2,0.2,97,26.6,202,51,13,6,rain
2025-08-10 14:00:00,27.1,69.0,0.1,0.1,76,26.2,202,51,14,6,rain
2025-08-10 15:00:00,26.6,71.0,0.1,0.1,57,26.9,200,51,15,6,rain
2025-08-10 16:00:00,26.1,71.0,0.0,0.0,35,28.0,199,1,16,6,normal
2025-08-10 17:00:00,25.4,75.0,0.0,0.0,59,27.9,198,2,17,6,normal
2025-08-10 18:00:00,24.6,80.0,0.0,0.0,42,23.7,199,1,18,6,normal
2025-08-10 19:00:00,24.3,81.0,0.0,0.0,89,23.2,196,3,19,6,cloudy
2025-08-10 20:00:00,24.2,82.0,0.0,0.0,99,22.9,195,3,20,6,cloudy
2025-08-10 21:00:00,24.2,82.0,0.0,0.0,92,22.4,194,3,21,6,cloudy
2025-08-10 22:00:00,24.1,83.0,0.0,0.0,99,21.6,195,3,22,6,cloudy
2025-08-10 23:00:00,24.0,82.0,0.1,0.1,100,20.7,195,51,23,6,rain
2025-08-11 00:00:00,23.5,84.0,0.0,0.0,100,19.9,198,3,0,0,cloudy
2025-08-11 01:00:00,23.6,83.0,0.0,0.0,98,19.9,200,3,1,0,cloudy
2025-08-11 02:00:00,23.3,84.0,0.0,0.0,100,19.9,203,3,2,0,cloudy
2025-08-11 03:00:00,23.2,84.0,0.0,0.0,82,19.6,203,3,3,0,cloudy
2025-08-11 04:00:00,23.3,84.0,0.0,0.0,99,18.7,203,3,4,0,cloudy
2025-08-11 05:00:00,23.3,84.0,0.0,0.0,98,18.6,200,3,5,0,cloudy
2025-08-11 06:00:00,23.5,83.0,0.0,0.0,98,18.4,196,3,6,0,cloudy
2025-08-11 07:00:00,24.2,80.0,0.0,0.0,100,18.9,196,3,7,0,cloudy
2025-08-11 08:00:00,25.2,75.0,0.1,0.1,100,23.0,195,51,8,0,rain
2025-08-11 09:00:00,26.0,70.0,0.1,0.1,100,23.7,195,51,9,0,rain
2025-08-11 10:00:00,26.5,68.0,0.1,0.1,100,24.5,190,51,10,0,rain
2025-08-11 11:00:00,26.8,67.0,0.2,0.2,43,24.4,189,51,11,0,rain
2025-08-11 12:00:00,26.9,67.0,0.2,0.2,34,24.5,192,51,12,0,rain
2025-08-11 13:00:00,27.2,65.0,0.1,0.1,25,24.7,193,51,13,0,rain
2025-08-11 14:00:00,27.3,64.0,0.1,0.1,47,25.1,193,51,14,0,rain
2025-08-11 15:00:00,26.6,67.0,0.1,0.1,96,26.1,193,51,15,0,rain
2025-08-11 16:00:00,26.1,67.0,0.0,0.0,59,25.0,193,2,16,0,normal
2025-08-11 17:00:00,25.4,70.0,0.0,0.0,58,25.0,194,2,17,0,normal
2025-08-11 18:00:00,24.7,76.0,0.0,0.0,100,21.7,196,3,18,0,cloudy
2025-08-11 19:00:00,24.2,80.0,0.0,0.0,100,20.9,195,3,19,0,cloudy
2025-08-11 20:00:00,24.1,80.0,0.0,0.0,99,20.4,196,3,20,0,cloudy
2025-08-11 21:00:00,24.0,81.0,0.0,0.0,100,19.5,196,3,21,0,cloudy
2025-08-11 22:00:00,24.0,81.0,0.0,0.0,100,19.7,196,3,22,0,cloudy
2025-08-11 23:00:00,24.0,81.0,0.0,0.0,92,19.1,198,3,23,0,cloudy
2025-08-12 00:00:00,23.9,82.0,0.0,0.0,52,18.2,197,2,0,1,normal
2025-08-12 01:00:00,23.6,84.0,0.0,0.0,96,17.7,201,3,1,1,cloudy
2025-08-12 02:00:00,23.5,85.0,0.1,0.1,88,16.9,203,51,2,1,rain
2025-08-12 03:00:00,23.3,86.0,0.1,0.1,98,15.4,209,51,3,1,rain
2025-08-12 04:00:00,23.3,84.0,0.0,0.0,100,14.9,227,3,4,1,cloudy
2025-08-12 05:00:00,23.1,86.0,0.0,0.0,48,14.3,233,1,5,1,normal
2025-08-12 06:00:00,22.8,87.0,0.0,0.0,27,14.3,229,1,6,1,normal
2025-08-12 07:00:00,23.8,83.0,0.0,0.0,43,15.9,226,1,7,1,normal
2025-08-12 08:00:00,25.3,74.0,0.1,0.1,90,20.1,222,51,8,1,rain
2025-08-12 09:00:00,26.1,69.0,0.0,0.0,73,20.1,218,2,9,1,normal
2025-08-12 10:00:00,27.1,64.0,0.0,0.0,19,20.6,213,0,10,1,normal
2025-08-12 11:00:00,27.7,62.0,0.0,0.0,19,21.1,211,0,11,1,normal
2025-08-12 12:00:00,28.0,60.0,0.0,0.0,13,21.2,212,0,12,1,normal
2025-08-12 13:00:00,27.8,61.0,0.0,0.0,1,21.8,211,0,13,1,normal
2025-08-12 14:00:00,27.6,63.0,0.0,0.0,0,22.1,210,0,14,1,normal
2025-08-12 15:00:00,27.1,65.0,0.0,0.0,0,21.5,210,0,15,1,normal
2025-08-12 16:00:00,26.5,68.0,0.0,0.0,0,21.0,206,0,16,1,normal
2025-08-12 17:00:00,25.5,74.0,0.0,0.0,12,19.4,205,0,17,1,normal
2025-08-12 18:00:00,24.5,80.0,0.0,0.0,62,16.7,207,2,18,1,normal
2025-08-12 19:00:00,23.9,84.0,0.0,0.0,9,16.3,208,0,19,1,normal
2025-08-12 20:00:00,23.8,84.0,0.0,0.0,22,17.3,209,1,20,1,normal
2025-08-12 21:00:00,23.8,84.0,0.0,0.0,10,18.3,212,0,21,1,normal
2025-08-12 22:00:00,23.7,84.0,0.0,0.0,29,19.0,215,1,22,1,normal
2025-08-12 23:00:00,23.8,83.0,0.0,0.0,49,19.0,215,1,23,1,normal
2025-08-13 00:00:00,23.9,81.0,0.0,0.0,52,18.7,215,2,0,2,normal
2025-08-13 01:00:00,23.9,81.0,0.0,0.0,84,18.9,217,3,1,2,cloudy
2025-08-13 02:00:00,24.0,81.0,0.0,0.0,73,18.7,218,2,2,2,normal
2025-08-13 03:00:00,23.9,83.0,0.0,0.0,42,18.0,221,1,3,2,normal
2025-08-13 04:00:00,24.0,79.0,0.0,0.0,30,18.1,212,1,4,2,normal
2025-08-13 05:00:00,23.9,81.0,0.0,0.0,34,18.4,215,1,5,2,normal
2025-08-13 06:00:00,23.8,84.0,0.0,0.0,16,18.0,220,0,6,2,normal
2025-08-13 07:00:00,24.5,81.0,0.0,0.0,95,18.9,222,3,7,2,cloudy
2025-08-13 08:00:00,25.6,76.0,0.1,0.1,85,21.5,223,51,8,2,rain
2025-08-13 09:00:00,26.6,70.0,0.1,0.1,68,22.1,220,51,9,2,rain
2025-08-13 10:00:00,27.3,67.0,0.1,0.1,35,22.7,218,51,10,2,rain
2025-08-13 11:00:00,27.8,66.0,0.1,0.1,21,23.6,213,51,11,2,rain
2025-08-13 12:00:00,27.6,67.0,0.0,0.0,7,23.7,209,0,12,2,normal
2025-08-13 13:00:00,27.6,68.0,0.0,0.0,5,24.1,208,0,13,2,normal
2025-08-13 14:00:00,27.6,69.0,0.0,0.0,8,24.2,208,0,14,2,normal
2025-08-13 15:00:00,27.3,69.0,0.0,0.0,21,24.6,207,1,15,2,normal
2025-08-13 16:00:00,26.6,72.0,0.0,0.0,98,24.8,205,3,16,2,cloudy
2025-08-13 17:00:00,25.6,78.0,0.0,0.0,100,24.2,208,3,17,2,cloudy
2025-08-13 18:00:00,24.9,82.0,0.0,0.0,100,22.1,209,3,18,2,cloudy
2025-08-13 19:00:00,24.4,85.0,0.0,0.0,99,19.7,208,3,19,2,cloudy
2025-08-13 20:00:00,24.2,85.0,0.0,0.0,97,20.0,209,3,20,2,cloudy
2025-08-13 21:00:00,24.2,86.0,0.0,0.0,100,20.1,208,3,21,2,cloudy
2025-08-13 22:00:00,24.2,86.0,0.0,0.0,99,20.1,207,3,22,2,cloudy
2025-08-13 23:00:00,24.2,87.0,0.0,0.0,100,19.6,207,3,23,2,cloudy
2025-08-14 00:00:00,23.9,88.0,0.0,0.0,99,19.3,209,3,0,3,cloudy
2025-08-14 01:00:00,23.6,90.0,0.0,0.0,99,19.3,213,3,1,3,cloudy
2025-08-14 02:00:00,23.4,92.0,0.0,0.0,100,18.5,217,3,2,3,cloudy
2025-08-14 03:00:00,23.2,93.0,0.0,0.0,98,17.3,219,3,3,3,cloudy
2025-08-14 04:00:00,23.8,89.0,0.0,0.0,98,17.4,214,3,4,3,cloudy
2025-08-14 05:00:00,23.6,90.0,0.0,0.0,98,16.1,217,3,5,3,cloudy
2025-08-14 06:00:00,23.5,91.0,0.1,0.1,96,16.2,223,51,6,3,rain
2025-08-14 07:00:00,24.0,89.0,0.1,0.1,37,17.1,226,51,7,3,rain
2025-08-14 08:00:00,25.5,79.0,0.1,0.1,33,21.4,218,51,8,3,rain
2025-08-14 09:00:00,26.6,72.0,0.0,0.0,24,21.9,212,1,9,3,normal
2025-08-14 10:00:00,27.3,69.0,0.1,0.1,18,22.8,211,51,10,3,rain
2025-08-14 11:00:00,27.7,68.0,0.1,0.1,22,23.4,210,51,11,3,rain
2025-08-14 12:00:00,27.8,68.0,0.1,0.1,21,24.7,208,51,12,3,rain
2025-08-14 13:00:00,27.8,68.0,0.1,0.1,15,25.4,208,51,13,3,rain
2025-08-14 14:00:00,27.5,70.0,0.0,0.0,8,25.0,205,0,14,3,normal
2025-08-14 15:00:00,27.2,71.0,0.0,0.0,27,25.3,203,1,15,3,normal
2025-08-14 16:00:00,26.7,73.0,0.0,0.0,71,24.9,202,2,16,3,normal
2025-08-14 17:00:00,26.0,76.0,0.0,0.0,92,24.8,203,3,17,3,cloudy
2025-08-14 18:00:00,25.2,81.0,0.0,0.0,28,22.9,201,1,18,3,normal
2025-08-14 19:00:00,24.8,85.0,0.0,0.0,62,21.5,200,2,19,3,normal
2025-08-14 20:00:00,24.7,86.0,0.0,0.0,76,21.3,199,2,20,3,cloudy
2025-08-14 21:00:00,24.6,87.0,0.0,0.0,99,21.5,197,3,21,3,cloudy
2025-08-14 22:00:00,24.3,89.0,0.0,0.0,68,20.0,196,2,22,3,normal
2025-08-14 23:00:00,24.1,90.0,0.0,0.0,52,19.1,196,2,23,3,normal
2025-08-15 00:00:00,23.7,90.0,0.1,0.1,99,18.4,201,51,0,4,rain
2025-08-15 01:00:00,23.4,91.0,0.2,0.2,99,17.4,201,51,1,4,rain
2025-08-15 02:00:00,23.0,92.0,0.3,0.3,100,16.7,204,51,2,4,rain
2025-08-15 03:00:00,22.8,93.0,0.3,0.3,100,16.5,202,51,3,4,rain
2025-08-15 04:00:00,23.0,92.0,0.1,0.1,99,18.0,208,51,4,4,rain
2025-08-15 05:00:00,23.1,92.0,0.1,0.1,97,17.7,208,51,5,4,rain
2025-08-15 06:00:00,23.1,93.0,0.1,0.1,95,17.0,207,51,6,4,rain
2025-08-15 07:00:00,23.8,90.0,0.1,0.1,43,17.3,211,51,7,4,rain
2025-08-15 08:00:00,24.7,85.0,0.3,0.3,33,22.1,206,51,8,4,rain
2025-08-15 09:00:00,26.3,74.0,0.2,0.2,71,24.1,202,51,9,4,rain
2025-08-15 10:00:00,27.0,69.0,0.1,0.1,85,23.9,201,51,10,4,rain
2025-08-15 11:00:00,27.2,69.0,0.2,0.2,62,23.7,201,51,11,4,rain
2025-08-15 12:00:00,27.5,68.0,0.2,0.2,62,24.3,200,51,12,4,rain
2025-08-15 13:00:00,27.5,67.0,0.2,0.2,61,24.4,201,51,13,4,rain
2025-08-15 14:00:00,27.3,67.0,0.1,0.1,69,24.5,203,51,14,4,rain
2025-08-15 15:00:00,26.8,69.0,0.1,0.1,56,24.8,202,51,15,4,rain
2025-08-15 16:00:00,26.1,71.0,0.0,0.0,42,23.6,200,1,16,4,normal
2025-08-15 17:00:00,25.3,75.0,0.0,0.0,53,23.7,201,2,17,4,normal
2025-08-15 18:00:00,24.7,79.0,0.0,0.0,41,22.0,201,1,18,4,normal
2025-08-15 19:00:00,24.2,81.0,0.0,0.0,83,21.6,198,3,19,4,cloudy
2025-08-15 20:00:00,24.1,81.0,0.0,0.0,96,21.6,199,3,20,4,cloudy
2025-08-15 21:00:00,24.0,81.0,0.0,0.0,94,21.6,200,3,21,4,cloudy
2025-08-15 22:00:00,24.0,80.0,0.0,0.0,49,21.2,198,1,22,4,normal
2025-08-15 23:00:00,24.0,80.0,0.0,0.0,29,20.4,199,1,23,4,normal
2025-08-16 00:00:00,23.9,80.0,0.0,0.0,34,19.3,198,1,0,5,normal
2025-08-16 01:00:00,23.9,80.0,0.0,0.0,23,18.8,199,1,1,5,normal
2025-08-16 02:00:00,24.0,80.0,0.0,0.0,17,17.8,202,0,2,5,normal
2025-08-16 03:00:00,23.9,80.0,0.0,0.0,38,18.1,204,1,3,5,normal
2025-08-16 04:00:00,23.9,79.0,0.0,0.0,9,18.3,201,0,4,5,normal
2025-08-16 05:00:00,23.8,80.0,0.0,0.0,4,18.0,201,0,5,5,normal
2025-08-16 06:00:00,23.8,80.0,0.0,0.0,36,19.6,203,1,6,5,normal
2025-08-16 07:00:00,24.5,77.0,0.0,0.0,88,21.9,207,3,7,5,cloudy
2025-08-16 08:00:00,25.3,73.0,0.0,0.0,37,25.8,207,1,8,5,normal
2025-08-16 09:00:00,26.1,68.0,0.0,0.0,91,25.9,206,3,9,5,cloudy
2025-08-16 10:00:00,26.9,64.0,0.0,0.0,96,25.6,205,3,10,5,cloudy
2025-08-16 11:00:00,27.0,63.0,0.1,0.1,99,26.2,204,51,11,5,rain
2025-08-16 12:00:00,27.4,61.0,0.0,0.0,84,25.2,203,3,12,5,cloudy
2025-08-16 13:00:00,27.0,63.0,0.1,0.1,84,27.0,202,51,13,5,rain
2025-08-16 14:00:00,26.5,65.0,0.1,0.1,94,27.8,202,51,14,5,rain
2025-08-16 15:00:00,26.5,66.0,0.1,0.1,56,28.5,203,51,15,5,rain
2025-08-16 16:00:00,26.0,66.0,0.1,0.1,61,26.2,206,51,16,5,rain
2025-08-16 17:00:00,25.6,67.0,0.0,0.0,76,25.9,207,2,17,5,cloudy
2025-08-16 18:00:00,25.0,72.0,0.0,0.0,72,22.2,210,2,18,5,normal
2025-08-16 19:00:00,24.3,75.0,0.0,0.0,90,20.6,212,3,19,5,cloudy
2025-08-16 20:00:00,24.3,76.0,0.0,0.0,65,20.6,209,2,20,5,normal
2025-08-16 21:00:00,24.2,76.0,0.0,0.0,74,21.3,204,2,21,5,normal
2025-08-16 22:00:00,24.2,76.0,0.0,0.0,38,20.9,202,1,22,5,normal
2025-08-16 23:00:00,24.2,76.0,0.0,0.0,91,21.2,202,3,23,5,cloudy
2025-08-17 00:00:00,24.3,75.0,0.0,0.0,93,21.0,204,3,0,6,cloudy
2025-08-17 01:00:00,24.3,74.0,0.0,0.0,46,22.9,207,1,1,6,normal
2025-08-17 02:00:00,24.1,75.0,0.0,0.0,47,21.5,210,1,2,6,normal
2025-08-17 03:00:00,24.1,75.0,0.0,0.0,86,21.0,212,3,3,6,cloudy
2025-08-17 04:00:00,24.2,73.0,0.0,0.0,98,21.5,211,3,4,6,cloudy
2025-08-17 05:00:00,24.3,72.0,0.0,0.0,100,21.5,210,3,5,6,cloudy
2025-08-17 06:00:00,24.5,71.0,0.0,0.0,99,22.5,209,3,6,6,cloudy
2025-08-17 07:00:00,25.1,69.0,0.0,0.0,97,22.7,206,3,7,6,cloudy
2025-08-17 08:00:00,26.1,64.0,0.0,0.0,85,25.0,205,3,8,6,cloudy
2025-08-17 09:00:00,26.8,61.0,0.0,0.0,51,25.3,206,2,9,6,normal
2025-08-17 10:00:00,27.4,59.0,0.0,0.0,75,25.4,206,2,10,6,cloudy
2025-08-17 11:00:00,27.7,58.0,0.0,0.0,100,26.2,202,3,11,6,cloudy
2025-08-17 12:00:00,27.6,58.0,0.0,0.0,99,27.7,203,3,12,6,cloudy
2025-08-17 13:00:00,27.6,58.0,0.0,0.0,99,28.8,205,3,13,6,cloudy
2025-08-17 14:00:00,27.3,60.0,0.0,0.0,63,29.9,208,2,14,6,normal
2025-08-17 15:00:00,26.8,62.0,0.0,0.0,51,30.0,208,2,15,6,normal
2025-08-17 16:00:00,26.3,66.0,0.1,0.1,69,28.2,205,51,16,6,rain
2025-08-17 17:00:00,25.4,71.0,0.1,0.1,24,25.7,204,51,17,6,rain
2025-08-17 18:00:00,25.0,73.0,0.0,0.0,13,22.1,205,0,18,6,normal
2025-08-17 19:00:00,24.7,73.0,0.0,0.0,11,21.5,204,0,19,6,normal
2025-08-17 20:00:00,24.6,74.0,0.0,0.0,11,20.8,205,0,20,6,normal
2025-08-17 21:00:00,24.6,73.0,0.0,0.0,21,20.1,210,1,21,6,normal
2025-08-17 22:00:00,24.7,72.0,0.0,0.0,62,22.2,206,2,22,6,normal
2025-08-17 23:00:00,24.5,76.0,0.0,0.0,42,21.9,200,1,23,6,normal
2025-08-18 00:00:00,24.4,76.0,0.0,0.0,27,22.4,200,1,0,0,normal
2025-08-18 01:00:00,24.2,76.0,0.0,0.0,36,23.4,202,1,1,0,normal
2025-08-18 02:00:00,24.3,75.0,0.0,0.0,100,23.2,202,3,2,0,cloudy
2025-08-18 03:00:00,24.1,76.0,0.0,0.0,95,23.3,201,3,3,0,cloudy
2025-08-18 04:00:00,24.3,74.0,0.0,0.0,99,23.2,201,3,4,0,cloudy
2025-08-18 05:00:00,24.3,74.0,0.0,0.0,100,22.0,203,3,5,0,cloudy
2025-08-18 06:00:00,24.3,73.0,0.0,0.0,100,22.1,202,3,6,0,cloudy
2025-08-18 07:00:00,25.1,70.0,0.0,0.0,100,24.8,198,3,7,0,cloudy
2025-08-18 08:00:00,25.7,67.0,0.0,0.0,100,29.3,195,3,8,0,cloudy
2025-08-18 09:00:00,26.4,66.0,0.0,0.0,100,27.9,197,3,9,0,cloudy
2025-08-18 10:00:00,26.5,67.0,0.0,0.0,99,31.3,197,3,10,0,cloudy
2025-08-18 11:00:00,26.9,65.0,0.1,0.1,45,30.2,200,51,11,0,rain
2025-08-18 12:00:00,27.1,63.0,0.1,0.1,75,31.9,204,51,12,0,rain
2025-08-18 13:00:00,27.4,61.0,0.0,0.0,48,31.3,207,1,13,0,normal
2025-08-18 14:00:00,27.3,62.0,0.0,0.0,29,28.0,208,1,14,0,normal
2025-08-18 15:00:00,26.8,65.0,0.0,0.0,32,29.1,206,1,15,0,normal
2025-08-18 16:00:00,26.1,69.0,0.1,0.1,43,29.0,205,51,16,0,rain
2025-08-18 17:00:00,25.6,70.0,0.0,0.0,77,28.3,205,2,17,0,cloudy
2025-08-18 18:00:00,24.8,78.0,0.1,0.1,35,23.6,207,51,18,0,rain
2025-08-18 19:00:00,24.4,79.0,0.0,0.0,34,22.5,208,1,19,0,normal
2025-08-18 20:00:00,24.3,79.0,0.0,0.0,61,21.8,210,2,20,0,normal
2025-08-18 21:00:00,24.2,79.0,0.0,0.0,98,21.9,211,3,21,0,cloudy
2025-08-18 22:00:00,24.3,79.0,0.0,0.0,100,21.9,210,3,22,0,cloudy
2025-08-18 23:00:00,24.2,79.0,0.0,0.0,100,22.3,208,3,23,0,cloudy
2025-08-19 00:00:00,24.1,79.0,0.0,0.0,99,23.1,208,3,0,1,cloudy
2025-08-19 01:00:00,24.1,79.0,0.0,0.0,100,22.5,209,3,1,1,cloudy
2025-08-19 02:00:00,24.4,75.0,0.0,0.0,100,23.0,209,3,2,1,cloudy
2025-08-19 03:00:00,24.4,74.0,0.0,0.0,100,25.2,209,3,3,1,cloudy
2025-08-19 04:00:00,24.5,76.0,0.0,0.0,100,23.8,205,3,4,1,cloudy
2025-08-19 05:00:00,24.4,76.0,0.0,0.0,100,23.8,209,3,5,1,cloudy
2025-08-19 06:00:00,24.1,79.0,0.0,0.0,100,22.5,211,3,6,1,cloudy
2025-08-19 07:00:00,24.4,78.0,0.0,0.0,97,22.6,213,3,7,1,cloudy
2025-08-19 08:00:00,24.9,74.0,0.1,0.1,49,25.4,213,51,8,1,rain
2025-08-19 09:00:00,25.6,72.0,0.0,0.0,34,25.7,213,1,9,1,normal
2025-08-19 10:00:00,26.5,68.0,0.1,0.1,76,27.7,210,51,10,1,rain
2025-08-19 11:00:00,27.0,65.0,0.1,0.1,82,28.8,209,51,11,1,rain
2025-08-19 12:00:00,27.4,63.0,0.0,0.0,71,29.6,208,2,12,1,normal
2025-08-19 13:00:00,27.1,66.0,0.2,0.2,27,30.1,209,51,13,1,rain
2025-08-19 14:00:00,26.8,68.0,0.1,0.1,35,30.1,206,51,14,1,rain
2025-08-19 15:00:00,26.5,69.0,0.1,0.1,33,29.4,207,51,15,1,rain
2025-08-19 16:00:00,26.2,71.0,0.2,0.2,98,27.2,206,51,16,1,rain
2025-08-19 17:00:00,25.6,74.0,0.1,0.1,54,26.5,208,51,17,1,rain
2025-08-19 18:00:00,24.5,79.0,0.0,0.0,90,23.4,208,3,18,1,cloudy
2025-08-19 19:00:00,24.2,81.0,0.0,0.0,92,21.5,211,3,19,1,cloudy
2025-08-19 20:00:00,23.7,85.0,0.1,0.1,77,19.2,214,51,20,1,rain
2025-08-19 21:00:00,23.2,87.0,0.2,0.2,94,20.4,208,51,21,1,rain
2025-08-19 22:00:00,23.2,89.0,0.2,0.2,57,19.3,217,51,22,1,rain
2025-08-19 23:00:00,23.1,89.0,0.2,0.2,45,17.4,215,51,23,1,rain
2025-08-20 00:00:00,23.3,87.0,0.1,0.1,61,20.6,216,51,0,2,rain
2025-08-20 01:00:00,23.2,88.0,0.1,0.1,63,18.9,213,51,1,2,rain
2025-08-20 02:00:00,22.8,90.0,0.3,0.3,81,20.1,211,51,2,2,rain
2025-08-20 03:00:00,22.9,89.0,0.1,0.1,94,20.4,209,51,3,2,rain
2025-08-20 04:00:00,23.1,88.0,0.0,0.0,99,19.7,208,3,4,2,cloudy
2025-08-20 05:00:00,23.2,88.0,0.0,0.0,99,19.9,206,3,5,2,cloudy
2025-08-20 06:00:00,23.3,87.0,0.1,0.1,96,19.4,208,51,6,2,rain
2025-08-20 07:00:00,23.9,84.0,0.1,0.1,94,19.5,211,51,7,2,rain
2025-08-20 08:00:00,25.1,77.0,0.1,0.1,90,22.9,207,51,8,2,rain
2025-08-20 09:00:00,26.1,70.0,0.1,0.1,79,23.7,206,51,9,2,rain
2025-08-20 10:00:00,26.8,68.0,0.4,0.4,99,26.0,204,51,10,2,rain
2025-08-20 11:00:00,26.8,70.0,0.2,0.2,94,25.2,205,51,11,2,rain
2025-08-20 12:00:00,26.4,72.0,0.5,0.5,96,25.8,202,53,12,2,rain
2025-08-20 13:00:00,26.4,72.0,0.4,0.4,99,24.9,201,51,13,2,rain
2025-08-20 14:00:00,26.1,74.0,0.3,0.3,97,27.3,203,51,14,2,rain
2025-08-20 15:00:00,26.3,72.0,0.1,0.1,67,27.1,204,51,15,2,rain
2025-08-20 16:00:00,26.1,72.0,0.0,0.0,93,27.3,200,3,16,2,cloudy
2025-08-20 17:00:00,25.5,75.0,0.0,0.0,72,28.0,202,2,17,2,normal
2025-08-20 18:00:00,24.7,79.0,0.0,0.0,31,25.2,202,1,18,2,normal
2025-08-20 19:00:00,24.4,81.0,0.0,0.0,39,22.9,202,1,19,2,normal
2025-08-20 20:00:00,24.1,83.0,0.0,0.0,46,23.0,203,1,20,2,normal
2025-08-20 21:00:00,24.1,83.0,0.0,0.0,62,22.3,201,2,21,2,normal
2025-08-20 22:00:00,24.2,82.0,0.0,0.0,98,21.4,201,3,22,2,cloudy
2025-08-20 23:00:00,24.2,82.0,0.1,0.1,97,21.4,201,51,23,2,rain
2025-08-21 00:00:00,23.9,83.0,0.1,0.1,97,20.9,202,51,0,3,rain
2025-08-21 01:00:00,23.4,85.0,0.0,0.0,90,19.9,205,3,1,3,cloudy
2025-08-21 02:00:00,23.1,88.0,0.1,0.1,64,20.6,205,51,2,3,rain
2025-08-21 03:00:00,23.1,88.0,0.0,0.0,62,20.2,203,2,3,3,normal
2025-08-21 04:00:00,23.4,86.0,0.1,0.1,19,19.9,201,51,4,3,rain
2025-08-21 05:00:00,23.5,85.0,0.1,0.1,100,19.8,202,51,5,3,rain
2025-08-21 06:00:00,23.7,83.0,0.0,0.0,100,19.8,199,3,6,3,cloudy
2025-08-21 07:00:00,24.0,82.0,0.0,0.0,95,21.1,197,3,7,3,cloudy
2025-08-21 08:00:00,25.3,75.0,0.0,0.0,42,22.8,196,1,8,3,normal
2025-08-21 09:00:00,26.5,69.0,0.0,0.0,23,23.9,197,1,9,3,normal
2025-08-21 10:00:00,26.7,67.0,0.1,0.1,49,24.0,196,51,10,3,rain
2025-08-21 11:00:00,27.1,64.0,0.1,0.1,52,23.9,195,51,11,3,rain
2025-08-21 12:00:00,27.2,64.0,0.1,0.1,36,24.9,198,51,12,3,rain
